 x      300.00000000000000        873.00000000000000        1273.0000000000000        1673.0000000000000     
  -649.800  0.504179E-01  0.640732E-01  0.667446E-01  0.681786E-01  0.738569E-01
  -649.700  0.461427E-01  0.583936E-01  0.608439E-01  0.621625E-01  0.672127E-01
  -649.600  0.419230E-01  0.528210E-01  0.550540E-01  0.562588E-01  0.607054E-01
  -649.500  0.378741E-01  0.474807E-01  0.495015E-01  0.505950E-01  0.544666E-01
  -649.400  0.339987E-01  0.423922E-01  0.442090E-01  0.451951E-01  0.485287E-01
  -649.300  0.303219E-01  0.375803E-01  0.392014E-01  0.400840E-01  0.429178E-01
  -649.200  0.268864E-01  0.331028E-01  0.345394E-01  0.353241E-01  0.377028E-01
  -649.100  0.236925E-01  0.289541E-01  0.302172E-01  0.309095E-01  0.328762E-01
  -649.000  0.207540E-01  0.251502E-01  0.262518E-01  0.268579E-01  0.284571E-01
  -648.900  0.180854E-01  0.217083E-01  0.226618E-01  0.231884E-01  0.244655E-01
  -648.800  0.156779E-01  0.186110E-01  0.194289E-01  0.198826E-01  0.208792E-01
  -648.700  0.135368E-01  0.158618E-01  0.165569E-01  0.169445E-01  0.177013E-01
  -648.600  0.116320E-01  0.134243E-01  0.140095E-01  0.143375E-01  0.148918E-01
  -648.500  0.996035E-02  0.112928E-01  0.117807E-01  0.120559E-01  0.124427E-01
  -648.400  0.850249E-02  0.943773E-02  0.983968E-02  0.100682E-01  0.103175E-01
  -648.300  0.725336E-02  0.785277E-02  0.818008E-02  0.836788E-02  0.850769E-02
  -648.200  0.617279E-02  0.648950E-02  0.675239E-02  0.690497E-02  0.695864E-02
  -648.100  0.525966E-02  0.534230E-02  0.555015E-02  0.567254E-02  0.566055E-02
  -648.000  0.447814E-02  0.436996E-02  0.453120E-02  0.462794E-02  0.456692E-02
  -647.900  0.381807E-02  0.355795E-02  0.368025E-02  0.375548E-02  0.365969E-02
  -647.800  0.326586E-02  0.288897E-02  0.297910E-02  0.303646E-02  0.291751E-02
  -647.700  0.279911E-02  0.233606E-02  0.239998E-02  0.244268E-02  0.230967E-02
  -647.600  0.240443E-02  0.188197E-02  0.192492E-02  0.195580E-02  0.181610E-02
  -647.500  0.207319E-02  0.151287E-02  0.153900E-02  0.156027E-02  0.141889E-02
  -647.400  0.179134E-02  0.121206E-02  0.122520E-02  0.123896E-02  0.110017E-02
  -647.300  0.155231E-02  0.968995E-03  0.972192E-03  0.980092E-03  0.846752E-03
  -647.200  0.135044E-02  0.774037E-03  0.769772E-03  0.773169E-03  0.647109E-03
  -647.100  0.118486E-02  0.623435E-03  0.613747E-03  0.613766E-03  0.496487E-03
  -647.000  0.104061E-02  0.496535E-03  0.482795E-03  0.480225E-03  0.371753E-03
  -646.900  0.929834E-03  0.402024E-03  0.385203E-03  0.380633E-03  0.281101E-03
  -646.800  0.847207E-03  0.330312E-03  0.310992E-03  0.304820E-03  0.213715E-03
  -646.700  0.793871E-03  0.276596E-03  0.254715E-03  0.247021E-03  0.163116E-03
  -646.600  0.770945E-03  0.238484E-03  0.213837E-03  0.204649E-03  0.126716E-03
  -646.500  0.784436E-03  0.215073E-03  0.186764E-03  0.175777E-03  0.101803E-03
  -646.400  0.839649E-03  0.206396E-03  0.173253E-03  0.160043E-03  0.878842E-04
  -646.300  0.940797E-03  0.209165E-03  0.169375E-03  0.153225E-03  0.800229E-04
  -646.200  0.109725E-02  0.227436E-03  0.178989E-03  0.159115E-03  0.819897E-04
  -646.100  0.131565E-02  0.258583E-03  0.198724E-03  0.173996E-03  0.892343E-04
  -646.000  0.160501E-02  0.304932E-03  0.230470E-03  0.199568E-03  0.102970E-03
  -645.900  0.197420E-02  0.367980E-03  0.275335E-03  0.236789E-03  0.123902E-03
  -645.800  0.243033E-02  0.447714E-03  0.332736E-03  0.284813E-03  0.150459E-03
  -645.700  0.298218E-02  0.546579E-03  0.404770E-03  0.345598E-03  0.184274E-03
  -645.600  0.363396E-02  0.664758E-03  0.491313E-03  0.418885E-03  0.224719E-03
  -645.500  0.438883E-02  0.802799E-03  0.592707E-03  0.504921E-03  0.271780E-03
  -645.400  0.524741E-02  0.961106E-03  0.709284E-03  0.604006E-03  0.325576E-03
  -645.300  0.620550E-02  0.113894E-02  0.840457E-03  0.715614E-03  0.385686E-03
  -645.200  0.725512E-02  0.133502E-02  0.985298E-03  0.838957E-03  0.451608E-03
  -645.100  0.838361E-02  0.154706E-02  0.114206E-02  0.972512E-03  0.522337E-03
  -645.000  0.957214E-02  0.177195E-02  0.130854E-02  0.111446E-02  0.596937E-03
  -644.900  0.107984E-01  0.200559E-02  0.148168E-02  0.126216E-02  0.673842E-03
  -644.800  0.120361E-01  0.224319E-02  0.165795E-02  0.141262E-02  0.751408E-03
  -644.700  0.132540E-01  0.247899E-02  0.183307E-02  0.156219E-02  0.827614E-03
  -644.600  0.144215E-01  0.270723E-02  0.200282E-02  0.170726E-02  0.900561E-03
  -644.500  0.155033E-01  0.292124E-02  0.216223E-02  0.184361E-02  0.968012E-03
  -644.400  0.164685E-01  0.311493E-02  0.230677E-02  0.196735E-02  0.102797E-02
  -644.300  0.172860E-01  0.328222E-02  0.243193E-02  0.207464E-02  0.107848E-02
  -644.200  0.179296E-01  0.341773E-02  0.253367E-02  0.216201E-02  0.111787E-02
  -644.100  0.183774E-01  0.351688E-02  0.260855E-02  0.222651E-02  0.114473E-02
  -644.000  0.186163E-01  0.357663E-02  0.265429E-02  0.226616E-02  0.115825E-02
  -643.900  0.186376E-01  0.359481E-02  0.266920E-02  0.227951E-02  0.115787E-02
  -643.800  0.184416E-01  0.357089E-02  0.265285E-02  0.226615E-02  0.114362E-02
  -643.700  0.180369E-01  0.350598E-02  0.260601E-02  0.222673E-02  0.111607E-02
  -643.600  0.174377E-01  0.340233E-02  0.253027E-02  0.216258E-02  0.107616E-02
  -643.500  0.166648E-01  0.326350E-02  0.242825E-02  0.207593E-02  0.102524E-02
  -643.400  0.157449E-01  0.309435E-02  0.230353E-02  0.196979E-02  0.965067E-03
  -643.300  0.147072E-01  0.290024E-02  0.216005E-02  0.184755E-02  0.897526E-03
  -643.200  0.135830E-01  0.268715E-02  0.200225E-02  0.171297E-02  0.824667E-03
  -643.100  0.124045E-01  0.246133E-02  0.183476E-02  0.157002E-02  0.748591E-03
  -643.000  0.112031E-01  0.222898E-02  0.166221E-02  0.142265E-02  0.671344E-03
  -642.900  0.100067E-01  0.199572E-02  0.148879E-02  0.127446E-02  0.594737E-03
  -642.800  0.884186E-02  0.176698E-02  0.131855E-02  0.112892E-02  0.520493E-03
  -642.700  0.772832E-02  0.154690E-02  0.115462E-02  0.988699E-03  0.449879E-03
  -642.600  0.668344E-02  0.133923E-02  0.999811E-03  0.856227E-03  0.384014E-03
  -642.500  0.572041E-02  0.114686E-02  0.856307E-03  0.733386E-03  0.323735E-03
  -642.400  0.484619E-02  0.971476E-03  0.725386E-03  0.621279E-03  0.269460E-03
  -642.300  0.406530E-02  0.814236E-03  0.607948E-03  0.520689E-03  0.221443E-03
  -642.200  0.337704E-02  0.675256E-03  0.504104E-03  0.431724E-03  0.179608E-03
  -642.100  0.277905E-02  0.554207E-03  0.413622E-03  0.354190E-03  0.143736E-03
  -642.000  0.226689E-02  0.450410E-03  0.336018E-03  0.287682E-03  0.113510E-03
  -641.900  0.183266E-02  0.362371E-03  0.270187E-03  0.231260E-03  0.883599E-04
  -641.800  0.146979E-02  0.288833E-03  0.215199E-03  0.184130E-03  0.678100E-04
  -641.700  0.116962E-02  0.228109E-03  0.169798E-03  0.145219E-03  0.512549E-04
  -641.600  0.924808E-03  0.178723E-03  0.132885E-03  0.113586E-03  0.381803E-04
  -641.500  0.725305E-03  0.138651E-03  0.102949E-03  0.879385E-04  0.278919E-04
  -641.400  0.566051E-03  0.106840E-03  0.791989E-04  0.675969E-04  0.200423E-04
  -641.300  0.439808E-03  0.817964E-04  0.605182E-04  0.516039E-04  0.141359E-04
  -641.200  0.339848E-03  0.621344E-04  0.458679E-04  0.390683E-04  0.972024E-05
  -641.100  0.262206E-03  0.469922E-04  0.345986E-04  0.294312E-04  0.653026E-05
  -641.000  0.202000E-03  0.353633E-04  0.259563E-04  0.220458E-04  0.000000E+00
  -640.900  0.155516E-03  0.264776E-04  0.193640E-04  0.164174E-04  0.000000E+00
  -640.800  0.120422E-03  0.198110E-04  0.144246E-04  0.122030E-04  0.000000E+00
  -640.700  0.939284E-04  0.147930E-04  0.107116E-04  0.903730E-05  0.000000E+00
  -640.600  0.744498E-04  0.110841E-04  0.796910E-05  0.670023E-05  0.000000E+00
  -640.500  0.609429E-04  0.846461E-05  0.603179E-05  0.000000E+00  0.000000E+00
  -640.400  0.515896E-04  0.655952E-05  0.000000E+00  0.000000E+00  0.000000E+00
  -640.300  0.449615E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -640.200  0.421625E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -640.100  0.413101E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -640.000  0.419843E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.900  0.446349E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.800  0.478619E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.700  0.523335E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.600  0.575464E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.500  0.630815E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.400  0.688333E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.300  0.744984E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.200  0.798629E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.100  0.847461E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -639.000  0.889517E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -638.900  0.923033E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -638.800  0.946820E-04  0.563300E-05  0.000000E+00  0.000000E+00  0.000000E+00
  -638.700  0.959781E-04  0.571521E-05  0.000000E+00  0.000000E+00  0.000000E+00
  -638.600  0.961506E-04  0.573008E-05  0.000000E+00  0.000000E+00  0.000000E+00
  -638.500  0.951797E-04  0.567486E-05  0.000000E+00  0.000000E+00  0.000000E+00
  -638.400  0.931109E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -638.300  0.900192E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -638.200  0.860007E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -638.100  0.812047E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -638.000  0.757893E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.900  0.699113E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.800  0.637536E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.700  0.574688E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.600  0.512207E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.500  0.451501E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.400  0.393432E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.300  0.339123E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.200  0.289143E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.100  0.243881E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -637.000  0.203541E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.900  0.167989E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.800  0.137239E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.700  0.111042E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.600  0.888679E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.500  0.704207E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -636.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -635.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
