 x      300.00000000000000        873.00000000000000        1273.0000000000000        1673.0000000000000     
  -649.800  0.201970E+00  0.175531E+00  0.176852E+00  0.178145E+00  0.184806E+00
  -649.700  0.201439E+00  0.171703E+00  0.172726E+00  0.173885E+00  0.180198E+00
  -649.600  0.199848E+00  0.167041E+00  0.167756E+00  0.168771E+00  0.174684E+00
  -649.500  0.197235E+00  0.161613E+00  0.162013E+00  0.162874E+00  0.168340E+00
  -649.400  0.193638E+00  0.155486E+00  0.155569E+00  0.156271E+00  0.161248E+00
  -649.300  0.189138E+00  0.148750E+00  0.148515E+00  0.149053E+00  0.153508E+00
  -649.200  0.183842E+00  0.141518E+00  0.140969E+00  0.141340E+00  0.145248E+00
  -649.100  0.177869E+00  0.133901E+00  0.133044E+00  0.133248E+00  0.136590E+00
  -649.000  0.171346E+00  0.126008E+00  0.124851E+00  0.124888E+00  0.127652E+00
  -648.900  0.164429E+00  0.117979E+00  0.116533E+00  0.116406E+00  0.118590E+00
  -648.800  0.157254E+00  0.109930E+00  0.108208E+00  0.107921E+00  0.109528E+00
  -648.700  0.149953E+00  0.101966E+00  0.999809E-01  0.995394E-01  0.100581E+00
  -648.600  0.142638E+00  0.941864E-01  0.919551E-01  0.913665E-01  0.918594E-01
  -648.500  0.135413E+00  0.866809E-01  0.842220E-01  0.834952E-01  0.834642E-01
  -648.400  0.128361E+00  0.795211E-01  0.768548E-01  0.759996E-01  0.754741E-01
  -648.300  0.121546E+00  0.727640E-01  0.699121E-01  0.689397E-01  0.679540E-01
  -648.200  0.114979E+00  0.664265E-01  0.634140E-01  0.623372E-01  0.609319E-01
  -648.100  0.108703E+00  0.605510E-01  0.574036E-01  0.562359E-01  0.544535E-01
  -648.000  0.102685E+00  0.551162E-01  0.518624E-01  0.506185E-01  0.485062E-01
  -647.900  0.969193E-01  0.501238E-01  0.467933E-01  0.454887E-01  0.430961E-01
  -647.800  0.913824E-01  0.455591E-01  0.421827E-01  0.408335E-01  0.382115E-01
  -647.700  0.860371E-01  0.413889E-01  0.379980E-01  0.366204E-01  0.338206E-01
  -647.600  0.808511E-01  0.375794E-01  0.342050E-01  0.328151E-01  0.298887E-01
  -647.500  0.757971E-01  0.340996E-01  0.307717E-01  0.293849E-01  0.263807E-01
  -647.400  0.708554E-01  0.309152E-01  0.276619E-01  0.262930E-01  0.232579E-01
  -647.300  0.660066E-01  0.279930E-01  0.248409E-01  0.235035E-01  0.204812E-01
  -647.200  0.612571E-01  0.253125E-01  0.222847E-01  0.209909E-01  0.180207E-01
  -647.100  0.566099E-01  0.228468E-01  0.199628E-01  0.187230E-01  0.158385E-01
  -647.000  0.520721E-01  0.205665E-01  0.178418E-01  0.166643E-01  0.138940E-01
  -646.900  0.476865E-01  0.184715E-01  0.159166E-01  0.148076E-01  0.121734E-01
  -646.800  0.434791E-01  0.165491E-01  0.141708E-01  0.131344E-01  0.106526E-01
  -646.700  0.394884E-01  0.147863E-01  0.125854E-01  0.116229E-01  0.930165E-02
  -646.600  0.357544E-01  0.131841E-01  0.111578E-01  0.102690E-01  0.811284E-02
  -646.500  0.323323E-01  0.117445E-01  0.988399E-02  0.906587E-02  0.707042E-02
  -646.400  0.292725E-01  0.104736E-01  0.876599E-02  0.801339E-02  0.616933E-02
  -646.300  0.266212E-01  0.936826E-02  0.779524E-02  0.710060E-02  0.539163E-02
  -646.200  0.244417E-01  0.844961E-02  0.698923E-02  0.634333E-02  0.474887E-02
  -646.100  0.227855E-01  0.771692E-02  0.634142E-02  0.573226E-02  0.422403E-02
  -646.000  0.217083E-01  0.718610E-02  0.586388E-02  0.527771E-02  0.382267E-02
  -645.900  0.212702E-01  0.687022E-02  0.556523E-02  0.498631E-02  0.354634E-02
  -645.800  0.215207E-01  0.677922E-02  0.545088E-02  0.486128E-02  0.339216E-02
  -645.700  0.225222E-01  0.693219E-02  0.553563E-02  0.491550E-02  0.336802E-02
  -645.600  0.243117E-01  0.733725E-02  0.582443E-02  0.515245E-02  0.347346E-02
  -645.500  0.269313E-01  0.800619E-02  0.632547E-02  0.557861E-02  0.371036E-02
  -645.400  0.304102E-01  0.895085E-02  0.704823E-02  0.620235E-02  0.408401E-02
  -645.300  0.347622E-01  0.101759E-01  0.799563E-02  0.702573E-02  0.459409E-02
  -645.200  0.399794E-01  0.116824E-01  0.916865E-02  0.804964E-02  0.524100E-02
  -645.100  0.460340E-01  0.134636E-01  0.105613E-01  0.926825E-02  0.601909E-02
  -645.000  0.528660E-01  0.155071E-01  0.121646E-01  0.106743E-01  0.692488E-02
  -644.900  0.603936E-01  0.177911E-01  0.139613E-01  0.122522E-01  0.794736E-02
  -644.800  0.685012E-01  0.202839E-01  0.159264E-01  0.139802E-01  0.907198E-02
  -644.700  0.770426E-01  0.229431E-01  0.180267E-01  0.158287E-01  0.102793E-01
  -644.600  0.858531E-01  0.257211E-01  0.202245E-01  0.177650E-01  0.115479E-01
  -644.500  0.947329E-01  0.285574E-01  0.224725E-01  0.197472E-01  0.128505E-01
  -644.400  0.103473E+00  0.313856E-01  0.247175E-01  0.217283E-01  0.141555E-01
  -644.300  0.111857E+00  0.341374E-01  0.269056E-01  0.236609E-01  0.154321E-01
  -644.200  0.119663E+00  0.367394E-01  0.289780E-01  0.254929E-01  0.166452E-01
  -644.100  0.126679E+00  0.391190E-01  0.308768E-01  0.271728E-01  0.177606E-01
  -644.000  0.132723E+00  0.412120E-01  0.325502E-01  0.286548E-01  0.187473E-01
  -643.900  0.137627E+00  0.429570E-01  0.339488E-01  0.298949E-01  0.195757E-01
  -643.800  0.141265E+00  0.443052E-01  0.350330E-01  0.308577E-01  0.202217E-01
  -643.700  0.143559E+00  0.452212E-01  0.357736E-01  0.315170E-01  0.206672E-01
  -643.600  0.144467E+00  0.456823E-01  0.361518E-01  0.318559E-01  0.209000E-01
  -643.500  0.143991E+00  0.456810E-01  0.361609E-01  0.318680E-01  0.209156E-01
  -643.400  0.142192E+00  0.452288E-01  0.358091E-01  0.315603E-01  0.207177E-01
  -643.300  0.139153E+00  0.443464E-01  0.351124E-01  0.309468E-01  0.203153E-01
  -643.200  0.134995E+00  0.430696E-01  0.340991E-01  0.300523E-01  0.197244E-01
  -643.100  0.129869E+00  0.414447E-01  0.328059E-01  0.289092E-01  0.189666E-01
  -643.000  0.123942E+00  0.395263E-01  0.312764E-01  0.275561E-01  0.180676E-01
  -642.900  0.117382E+00  0.373718E-01  0.295568E-01  0.260340E-01  0.170548E-01
  -642.800  0.110366E+00  0.350425E-01  0.276961E-01  0.243865E-01  0.159575E-01
  -642.700  0.103051E+00  0.325948E-01  0.257401E-01  0.226542E-01  0.148033E-01
  -642.600  0.955923E-01  0.300864E-01  0.237353E-01  0.208787E-01  0.136204E-01
  -642.500  0.881261E-01  0.275678E-01  0.217227E-01  0.190966E-01  0.124336E-01
  -642.400  0.807641E-01  0.250821E-01  0.197373E-01  0.173389E-01  0.112641E-01
  -642.300  0.736081E-01  0.226687E-01  0.178111E-01  0.156344E-01  0.101313E-01
  -642.200  0.667247E-01  0.203552E-01  0.159665E-01  0.140030E-01  0.904913E-02
  -642.100  0.601721E-01  0.181635E-01  0.142212E-01  0.124603E-01  0.802798E-02
  -642.000  0.539958E-01  0.161118E-01  0.125900E-01  0.110198E-01  0.707683E-02
  -641.900  0.482149E-01  0.142075E-01  0.110786E-01  0.968631E-02  0.619899E-02
  -641.800  0.428504E-01  0.124575E-01  0.969247E-02  0.846457E-02  0.539734E-02
  -641.700  0.379064E-01  0.108617E-01  0.843123E-02  0.735419E-02  0.467138E-02
  -641.600  0.333860E-01  0.941912E-02  0.729376E-02  0.635401E-02  0.401999E-02
  -641.500  0.292746E-01  0.812192E-02  0.627332E-02  0.545785E-02  0.343867E-02
  -641.400  0.255727E-01  0.696673E-02  0.536677E-02  0.466272E-02  0.292501E-02
  -641.300  0.222664E-01  0.594533E-02  0.456710E-02  0.396223E-02  0.247434E-02
  -641.200  0.193392E-01  0.504835E-02  0.386638E-02  0.334914E-02  0.208146E-02
  -641.100  0.167779E-01  0.426747E-02  0.325754E-02  0.281701E-02  0.174170E-02
  -641.000  0.145658E-01  0.359360E-02  0.273295E-02  0.235892E-02  0.145014E-02
  -640.900  0.126845E-01  0.301799E-02  0.228538E-02  0.196838E-02  0.120227E-02
  -640.800  0.111175E-01  0.253157E-02  0.190722E-02  0.163850E-02  0.993206E-03
  -640.700  0.984575E-02  0.212647E-02  0.159209E-02  0.136356E-02  0.819064E-03
  -640.600  0.884931E-02  0.179417E-02  0.133302E-02  0.113736E-02  0.675604E-03
  -640.500  0.811374E-02  0.152836E-02  0.112485E-02  0.955247E-03  0.559605E-03
  -640.400  0.761212E-02  0.132028E-02  0.960638E-03  0.811132E-03  0.467118E-03
  -640.300  0.732362E-02  0.116263E-02  0.834513E-03  0.699780E-03  0.394606E-03
  -640.200  0.723450E-02  0.105174E-02  0.743615E-03  0.618699E-03  0.340477E-03
  -640.100  0.731654E-02  0.979675E-03  0.681763E-03  0.562481E-03  0.301269E-03
  -640.000  0.754732E-02  0.941308E-03  0.645035E-03  0.527729E-03  0.274856E-03
  -639.900  0.790996E-02  0.933213E-03  0.630847E-03  0.512219E-03  0.259869E-03
  -639.800  0.837192E-02  0.947685E-03  0.633314E-03  0.510852E-03  0.253133E-03
  -639.700  0.891640E-02  0.982738E-03  0.651108E-03  0.522560E-03  0.254116E-03
  -639.600  0.951692E-02  0.103328E-02  0.680489E-03  0.544167E-03  0.260969E-03
  -639.500  0.101487E-01  0.109494E-02  0.718260E-03  0.572966E-03  0.272100E-03
  -639.400  0.107879E-01  0.116388E-02  0.761718E-03  0.606717E-03  0.286303E-03
  -639.300  0.114114E-01  0.123649E-02  0.808341E-03  0.643335E-03  0.302464E-03
  -639.200  0.119972E-01  0.130869E-02  0.855155E-03  0.680310E-03  0.319131E-03
  -639.100  0.125261E-01  0.137801E-02  0.900589E-03  0.716416E-03  0.335795E-03
  -639.000  0.129806E-01  0.144127E-02  0.942361E-03  0.749744E-03  0.351391E-03
  -638.900  0.133455E-01  0.149564E-02  0.978465E-03  0.778630E-03  0.365019E-03
  -638.800  0.136091E-01  0.153922E-02  0.100765E-02  0.802072E-03  0.376213E-03
  -638.700  0.137624E-01  0.157005E-02  0.102848E-02  0.818868E-03  0.384302E-03
  -638.600  0.138015E-01  0.158722E-02  0.104035E-02  0.828530E-03  0.389058E-03
  -638.500  0.137229E-01  0.158962E-02  0.104245E-02  0.830377E-03  0.390096E-03
  -638.400  0.135298E-01  0.157741E-02  0.103489E-02  0.824505E-03  0.387478E-03
  -638.300  0.132264E-01  0.155068E-02  0.101767E-02  0.810886E-03  0.381153E-03
  -638.200  0.128195E-01  0.151002E-02  0.991183E-03  0.789824E-03  0.371255E-03
  -638.100  0.123200E-01  0.145676E-02  0.956307E-03  0.762038E-03  0.358140E-03
  -638.000  0.117396E-01  0.139224E-02  0.913919E-03  0.728219E-03  0.342130E-03
  -637.900  0.110908E-01  0.131815E-02  0.865159E-03  0.689288E-03  0.323673E-03
  -637.800  0.103881E-01  0.123633E-02  0.811239E-03  0.646215E-03  0.303231E-03
  -637.700  0.964679E-02  0.114885E-02  0.753558E-03  0.600129E-03  0.281357E-03
  -637.600  0.888094E-02  0.105762E-02  0.693384E-03  0.552048E-03  0.258542E-03
  -637.500  0.810540E-02  0.964660E-03  0.632069E-03  0.503061E-03  0.235313E-03
  -637.400  0.733245E-02  0.871655E-03  0.570743E-03  0.454075E-03  0.212106E-03
  -637.300  0.657559E-02  0.780406E-03  0.510602E-03  0.406050E-03  0.189382E-03
  -637.200  0.584467E-02  0.692266E-03  0.452552E-03  0.359715E-03  0.167491E-03
  -637.100  0.514887E-02  0.608389E-03  0.397349E-03  0.315670E-03  0.146715E-03
  -637.000  0.449570E-02  0.529797E-03  0.345672E-03  0.274461E-03  0.127312E-03
  -636.900  0.388964E-02  0.457055E-03  0.297891E-03  0.236380E-03  0.109419E-03
  -636.800  0.333504E-02  0.390694E-03  0.254349E-03  0.201700E-03  0.931589E-04
  -636.700  0.283428E-02  0.331003E-03  0.215233E-03  0.170566E-03  0.785960E-04
  -636.600  0.238667E-02  0.277845E-03  0.180441E-03  0.142893E-03  0.656831E-04
  -636.500  0.199129E-02  0.231059E-03  0.149859E-03  0.118586E-03  0.543678E-04
  -636.400  0.164671E-02  0.190470E-03  0.123366E-03  0.975463E-04  0.446014E-04
  -636.300  0.134902E-02  0.155551E-03  0.100607E-03  0.794866E-04  0.362410E-04
  -636.200  0.109547E-02  0.125919E-03  0.813213E-04  0.641947E-04  0.291816E-04
  -636.100  0.881540E-03  0.101039E-03  0.651558E-04  0.513894E-04  0.232896E-04
  -636.000  0.703196E-03  0.803880E-04  0.517600E-04  0.407878E-04  0.184266E-04
  -635.900  0.555566E-03  0.633338E-04  0.407129E-04  0.320522E-04  0.144313E-04
  -635.800  0.435318E-03  0.495123E-04  0.317770E-04  0.249936E-04  0.112152E-04
  -635.700  0.338246E-03  0.383948E-04  0.246021E-04  0.193319E-04  0.864478E-05
  -635.600  0.260126E-03  0.294563E-04  0.188409E-04  0.147892E-04  0.658804E-05
  -635.500  0.198509E-03  0.224265E-04  0.143188E-04  0.112277E-04  0.000000E+00
  -635.400  0.150325E-03  0.169678E-04  0.108165E-04  0.847344E-05  0.000000E+00
  -635.300  0.112950E-03  0.127404E-04  0.810853E-05  0.634581E-05  0.000000E+00
  -635.200  0.837313E-04  0.942999E-05  0.599041E-05  0.000000E+00  0.000000E+00
  -635.100  0.616794E-04  0.693839E-05  0.000000E+00  0.000000E+00  0.000000E+00
  -635.000  0.452984E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.900  0.323369E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.800  0.231983E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.700  0.166616E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.600  0.117318E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.500  0.813320E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.400  0.586281E-05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -634.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -633.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -632.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -631.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -630.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -629.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -628.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -627.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -626.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -625.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -624.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -623.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -622.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -621.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.900  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.800  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.700  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.600  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.500  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.400  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.300  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.200  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.100  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  -620.000  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
